Applicant_ID,Gender,Married,Dependents,Education,Self_Employed,Employment_Status,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_Score,Credit_History,Existing_Loans_Count,Years_At_Current_Job,Debt_To_Income_Ratio,Property_Area,Loan_Status
APP100198,Male,No,1,Graduate,No,Salaried,4129.0,0.0,74.0,36.0,717.0,0.0,3,6.4,0.407,Semiurban,N
APP100199,Male,Yes,2,Graduate,No,Salaried,8332.0,2091.0,451.0,360.0,620.0,0.0,0,0.9,0.131,Urban,N
APP100200,Female,Yes,1,Graduate,No,Salaried,8131.0,4825.0,343.0,300.0,778.0,1.0,0,1.7,0.087,Rural,N
APP100201,Female,Yes,2,Graduate,No,Business Owner,10974.0,678.0,282.0,60.0,562.0,1.0,1,0.5,0.479,Semiurban,N
APP100202,Male,Yes,0,Graduate,No,Self-Employed,5975.0,1378.0,92.0,180.0,620.0,1.0,2,6.4,0.081,Rural,Y
APP100203,Male,Yes,0,Not Graduate,No,Self-Employed,5539.0,1337.0,118.0,180.0,727.0,1.0,1,1.6,0.092,Urban,Y
APP100204,Male,Yes,1,Graduate,No,Self-Employed,8237.0,1130.0,108.0,84.0,550.0,1.0,1,0.9,0.148,Urban,N
APP100205,Male,Yes,1,Graduate,,Salaried,7334.0,2917.0,95.0,120.0,712.0,1.0,0,5.7,0.051,Semiurban,N
APP100206,Male,Yes,0,Graduate,,Salaried,8904.0,1345.0,105.0,60.0,676.0,,0,0.7,0.116,Semiurban,Y
APP100207,Female,No,0,Not Graduate,No,Business Owner,5414.0,0.0,182.0,180.0,703.0,1.0,1,2.9,0.217,Semiurban,N
APP100208,Male,Yes,,Graduate,No,Business Owner,11603.0,2398.0,121.0,120.0,812.0,1.0,0,5.1,0.071,Semiurban,N
APP100209,Male,Yes,0,Graduate,No,Salaried,8030.0,4898.0,80.0,180.0,691.0,0.0,0,6.3,0.041,Semiurban,N
APP100210,Female,Yes,0,Graduate,No,Salaried,10863.0,274.0,56.0,180.0,661.0,1.0,0,3.3,0.033,Semiurban,Y
APP100211,Female,Yes,0,Graduate,No,Unemployed,6752.0,2829.0,217.0,180.0,515.0,1.0,1,8.1,0.097,Urban,N
APP100212,Male,No,0,Graduate,Yes,Salaried,5312.0,0.0,154.0,60.0,669.0,1.0,0,0.8,0.531,Semiurban,N
APP100213,Female,No,1,Graduate,No,Salaried,8435.0,0.0,142.0,12.0,607.0,1.0,1,1.1,1.238,Semiurban,N
APP100214,Female,Yes,1,Graduate,No,Salaried,9351.0,2589.0,39.0,180.0,639.0,1.0,0,0.9,0.02, Rural ,Y
APP100215,female,Yes,1,Graduate,No,Salaried,3927.0,43.0,81.0,120.0,607.0,1.0,0,3.1,0.137,Semiurban,N
APP100216,Male,Yes,1,Graduate,No,Self-Employed,14627.0,2277.0,144.0,36.0,694.0,1.0,0,5.4,0.272,Semiurban,Y
APP100217,Male,Yes,0,Graduate,No,Self-Employed,5520.0,3026.0,176.0,120.0,561.0,1.0,1,0.0,0.184,Urban,Y
APP100218,Female,Yes,0,Graduate,No,Salaried,7629.0,1565.0,35.0,360.0,669.0,1.0,0,5.1,0.02,Urban,Y
APP100219,Male,Yes,1,Graduate,No,Salaried,9148.0,1602.0,141.0,240.0,556.0,1.0,0,1.5,0.048,Urban,N
APP100220,Male,Yes,2,Graduate,Yes,Salaried,7308.0,2631.0,160.0,240.0,488.0,0.0,0,0.1,0.075,Semiurban,N
APP100221,Male,Yes,1,Graduate,No,Salaried,7484.0,2095.0,,300.0,619.0,,0,0.2,0.026,Rural,Y
APP100222,Female,Yes,1,Graduate,,Salaried,7557.0,3927.0,245.0,240.0,692.0,1.0,0,4.2,0.081,Rural,Y
APP100223,Female,Yes,1,Graduate,No,Salaried,3453.0,2206.0,71.0,120.0,580.0,1.0,1,0.3,0.093,Semiurban,N
APP100224,Male,Yes,1,Graduate,No,Business Owner,7743.0,2692.0,162.0,360.0,662.0,1.0,0,1.0,0.038,Semiurban,Y
APP100225,Female,Yes,1,Graduate,,Unemployed,5935.0,1625.0,110.0,120.0,617.0,0.0,1,18.2,0.134,Semiurban,Y
APP100226,Male,Yes,1,Graduate,No,Salaried,10769.0,1621.0,185.0,84.0,557.0,1.0,1,4.3,0.184,Semiurban,Y
APP100227,Male,Yes,0,Graduate,No,Self-Employed,9982.0,3290.0,138.0,84.0,700.0,1.0,1,16.2,0.113,Semiurban,Y
APP100228,Female,Yes,0,Graduate,No,Business Owner,4212.0,3517.0,233.0,120.0,591.0,1.0,0,0.8,0.212,Semiurban,N
APP100229,Male,Yes,0,Graduate,No,Salaried,4139.0,772.0,80.0,300.0,684.0,0.0,0,2.5,0.054,Semiurban,N
APP100230,Male,No,0,Graduate,Yes,Business Owner,14894.0,0.0,110.0,60.0,519.0,1.0,1,1.3,0.118,Rural,N
APP100231,Male,No,2,Not Graduate,No,Salaried,2873.0,0.0,187.0,180.0,662.0,1.0,0,2.3,0.404,Semiurban,N
APP100232,Female,Yes,0,Graduate,No,Salaried,5614.0,313.0,149.0,240.0,706.0,0.0,0,2.6,0.093,Urban,N
APP100233,Female,Yes,0,Graduate,No,Salaried,4588.0,1831.0,189.0,360.0,682.0,1.0,1,1.9,0.087,Semiurban,Y
APP100234,Female,No,2,Graduate,No,Salaried,11462.0,0.0,206.0,120.0,730.0,1.0,1,0.9,0.144,Rural,N
APP100235,Female,Yes,0,Not Graduate,No,Business Owner,6863.0,1153.0,201.0,180.0,708.0,1.0,0,3.9,0.145,Urban,Y
APP100236,Male,Yes,2,Graduate,No,Self-Employed,5510.0,1120.0,160.0,240.0,677.0,1.0,1,1.3,0.125,Rural,N
APP100237,Female,Yes,0,Graduate,No,Salaried,7378.0,2011.0,204.0,60.0,726.0,1.0,0,0.3,0.348,Rural,N
APP100238,Male,Yes,0,Graduate,No,Salaried,14340.0,2112.0,131.0,120.0,616.0,1.0,0,5.3,0.088,Semiurban,Y
APP100239,Male,Yes,0,Graduate,No,Unemployed,8760.0,1701.0,181.0,36.0,697.0,0.0,0,3.6,0.465,Urban,N
APP100240,Female,Yes,0,Graduate,No,Business Owner,8686.0,3564.0,76.0,12.0,652.0,1.0,0,8.9,0.436,Urban,Y
APP100241,Female,Yes,0,Not Graduate,No,Self-Employed,3871.0,508.0,152.0,120.0,817.0,1.0,0,4.5,0.357,Urban,Y
APP100242,Male,Yes,0,Graduate,Yes,Salaried,11004.0,1090.0,156.0,300.0,675.0,1.0,1,0.3,0.055,Urban,Y
APP100243,Male,Yes,0,Not Graduate,No,Salaried,4948.0,1839.0,295.0,120.0,534.0,1.0,0,3.7,0.311,Rural,N
APP100244,Female,Yes,0,Not Graduate,No,Salaried,8463.0,4030.0,124.0,180.0,673.0,,1,3.5,0.049,Rural,Y
APP100245,Female,No,2,Not Graduate,Yes,Business Owner,5313.0,0.0,66.0,180.0,564.0,1.0,0,2.3,0.077,Urban,Y
APP100246,female,Yes,0,Not Graduate,No,Self-Employed,7350.0,1009.0,65.0,120.0,716.0,1.0,0,0.4,0.07,Semiurban,Y
APP100247,Male,Yes,0,Graduate,No,Business Owner,7198.0,388.0,294.0,240.0,717.0,1.0,0,0.7,0.142,Semiurban,N
APP100248,Male,Yes,0,Graduate,Yes,Salaried,19207.0,927.0,264.0,360.0,595.0,1.0,0,15.6,0.032,Urban,Y
APP100249,Male,No,3+,Graduate,No,Unemployed,6124.0,0.0,167.0,180.0,557.0,1.0,1,4.7,0.158,Semiurban,N
APP100250,Female,Yes,2,Graduate,No,Unemployed,8098.0,1325.0,58.0,300.0,662.0,1.0,1,0.6,0.02,Rural,Y
APP100251,Female,Yes,3+,Graduate,No,Self-Employed,6828.0,2882.0,168.0,120.0,569.0,1.0,0,2.5,0.157,Semiurban,N
APP100252,Male,Yes,3+,Not Graduate,No,Business Owner,4495.0,2574.0,176.0,84.0,575.0,1.0,1,3.9,0.322, Urban ,N
APP100253,Male,No,0,Graduate,No,Salaried,8458.0,0.0,142.0,36.0,604.0,1.0,0,3.8,0.53,Semiurban,N
APP100254,Male,No,1,Graduate,Yes,Salaried,10217.0,0.0,168.0,180.0,706.0,0.0,0,1.3,0.063,Urban,N
APP100255,Female,No,0,Graduate,Yes,Salaried,4725.0,0.0,115.0,240.0,516.0,1.0,0,0.6,0.13,Rural,Y
APP100256,Female,Yes,2,Graduate,No,Salaried,6529.0,2487.0,58.0,240.0,582.0,1.0,1,2.9,0.029,Rural,N
APP100257,Male,Yes,0,Graduate,No,Salaried,7429.0,3386.0,216.0,360.0,850.0,1.0,0,8.3,0.052,Urban,Y
APP100258,Male,Yes,0,Graduate,,Self-Employed,9771.0,2011.0,164.0,84.0,826.0,1.0,1,0.6,0.163,Semiurban,Y
APP100259,Female,Yes,3+,Graduate,No,Salaried,9931.0,2610.0,264.0,240.0,759.0,1.0,0,2.1,0.096,Rural,Y
APP100260,Male,No,2,Graduate,No,Salaried,3785.0,0.0,198.0,180.0,654.0,1.0,0,6.5,0.301,Semiurban,N
APP100261,Female,Yes,3+,Not Graduate,Yes,Salaried,14827.0,1457.0,91.0,120.0,718.0,1.0,1,5.5,0.048,Semiurban,Y
APP100262,Male,Yes,0,Graduate,No,Self-Employed,8779.0,1630.0,52.0,180.0,615.0,1.0,0,8.0,0.027,Rural,Y
APP100263,Male,No,0,Graduate,No,Unemployed,7267.0,0.0,173.0,240.0,407.0,1.0,0,5.8,0.124,Urban,Y
APP100264,Female,Yes,0,Graduate,No,Salaried,9739.0,1901.0,142.0,360.0,,1.0,2,2.3,0.036, Semiurban ,Y
APP100265,Male,Yes,0,Graduate,No,Self-Employed,12205.0,3329.0,147.0,240.0,607.0,1.0,1,2.8,0.046,Urban,Y
APP100266,Male,Yes,0,Graduate,Yes,Unemployed,6789.0,2212.0,165.0,240.0,653.0,1.0,0,6.5,0.101,Urban,Y
APP100267,Male,No,0,Graduate,No,Self-Employed,6484.0,0.0,48.0,360.0,693.0,1.0,0,0.7,0.024,Rural,Y
APP100268,Male,No,2,Graduate,Yes,Self-Employed,4524.0,0.0,130.0,240.0,799.0,1.0,1,8.5,0.125,Semiurban,N
APP100269,male,Yes,0,Graduate,No,Self-Employed,6517.0,1946.0,91.0,84.0,653.0,1.0,2,5.8,0.093,Semiurban,Y
APP100270,male,No,1,Graduate,No,Unemployed,9024.0,0.0,153.0,300.0,560.0,1.0,0,7.5,0.053,Urban,Y
APP100271,Male,No,2,Graduate,No,Salaried,6521.0,0.0,94.0,60.0,,1.0,0,4.3,0.317,Rural,Y
APP100272,Male,No,1,Graduate,Yes,Business Owner,6423.0,0.0,115.0,60.0,708.0,1.0,0,6.7,0.313, Urban ,Y
APP100273,Female,No,,Graduate,No,Salaried,13492.0,0.0,112.0,360.0,640.0,0.0,0,2.4,0.02, Semiurban ,N
APP100274,Female,Yes,0,Graduate,No,Salaried,8051.0,4314.0,115.0,60.0,,1.0,0,0.1,0.15,Urban,Y
APP100275,Male,No,0,Not Graduate,Yes,Self-Employed,8058.0,0.0,209.0,300.0,697.0,1.0,2,1.7,0.071,Semiurban,N
APP100276,Male,Yes,1,Graduate,No,Business Owner,9078.0,4533.0,111.0,240.0,547.0,1.0,1,5.2,0.032,Semiurban,Y
APP100277,Male,No,0,Not Graduate,No,Business Owner,10454.0,0.0,218.0,300.0,571.0,1.0,0,5.5,0.065,Urban,Y
APP100278,Female,Yes,0,Not Graduate,Yes,Business Owner,7502.0,1771.0,41.0,,687.0,1.0,0,0.1,0.022,Semiurban,Y
APP100279,Female,No,3+,Not Graduate,No,Self-Employed,5196.0,0.0,95.0,300.0,579.0,1.0,0,2.3,0.062,Semiurban,N
APP100280,Male,No,1,Not Graduate,Yes,Salaried,8738.0,0.0,47.0,360.0,618.0,1.0,0,0.5,0.02,Semiurban,N
APP100281,Male,Yes,2,Graduate,No,Unemployed,11017.0,470.0,193.0,240.0,651.0,1.0,2,1.7,0.077,Semiurban,N
APP100282,Male,No,0,Not Graduate,No,Salaried,8683.0,0.0,134.0,120.0,646.0,1.0,0,10.7,0.156,Rural,Y
APP100283,Male,Yes,3+,Not Graduate,Yes,Salaried,9705.0,500.0,122.0,360.0,563.0,1.0,1,2.1,0.024,Urban,N
APP100284,Male,Yes,0,Graduate,No,Salaried,6424.0,2364.0,101.0,180.0,680.0,1.0,2,17.0,0.074,Urban,Y
APP100285,Male,Yes,0,Graduate,No,Salaried,5515.0,2933.0,210.0,60.0,567.0,1.0,0,0.2,0.455,Urban,Y
APP100286,Male,No,2,Not Graduate,No,Self-Employed,7845.0,0.0,157.0,360.0,799.0,,2,6.8,0.059,Urban,Y
APP100287,Male,Yes,2,Graduate,No,Business Owner,5990.0,1607.0,102.0,120.0,614.0,1.0,1,2.6,0.113,Semiurban,Y
APP100288,Male,Yes,0,Graduate,No,Salaried,12353.0,1071.0,354.0,84.0,705.0,0.0,0,2.4,0.325,Urban,N
APP100289,Male,Yes,0,Graduate,No,Business Owner,8849.0,4722.0,114.0,240.0,716.0,,0,,0.04,Urban,Y
APP100290,Female,Yes,0,Graduate,No,Self-Employed,6150.0,225.0,57.0,360.0,618.0,1.0,0,4.0,0.026,Urban,N
APP100291,Male,Yes,2,Graduate,No,Unemployed,4829.0,1067.0,,300.0,563.0,1.0,0,6.7,0.184,Semiurban,Y
APP100292,Female,No,2,Graduate,No,Salaried,10870.0,0.0,104.0,84.0,716.0,1.0,0,,0.103,Semiurban,Y
APP100293,Male,No,0,Graduate,Yes,Self-Employed,5099.0,0.0,84.0,240.0,522.0,1.0,0,2.8,0.086,Semiurban,N
APP100294,Female,No,0,Not Graduate,Yes,Self-Employed,7348.0,0.0,188.0,84.0,536.0,1.0,0,1.0,0.299,Rural,N
APP100295,female,Yes,1,Graduate,No,Salaried,8090.0,2209.0,165.0,180.0,705.0,1.0,0,4.9,0.084,Urban,N
APP100296,Female,,1,Graduate,No,Salaried,5123.0,0.0,100.0,60.0,632.0,1.0,1,13.5,0.375,Semiurban,Y
APP100297,female,Yes,0,Graduate,,Salaried,6926.0,3253.0,97.0,84.0,586.0,,0,4.6,0.108,Urban,Y
APP100298,Female,Yes,1,Graduate,No,Salaried,11577.0,1066.0,204.0,360.0,605.0,,0,12.2,0.057,Rural,Y
APP100299,Female,Yes,3+,Not Graduate,No,Salaried,4229.0,2391.0,146.0,180.0,578.0,,1,0.0,0.109,Urban,Y
APP100300,Female,Yes,0,Graduate,No,Self-Employed,10842.0,4472.0,205.0,240.0,846.0,1.0,1,2.1,0.066,Rural,Y
APP100301,Male,Yes,1,Graduate,No,Salaried,7875.0,1261.0,130.0,120.0,742.0,1.0,0,14.0,0.129,Semiurban,Y
APP100302,Male,No,1,Not Graduate,No,Self-Employed,5743.0,0.0,77.0,12.0,576.0,0.0,0,4.9,1.09,Semiurban,Y
APP100303,Male,Yes,0,Graduate,No,Salaried,4134.0,1771.0,165.0,240.0,,1.0,1,0.3,0.099,Semiurban,Y
APP100304,Female,,2,Graduate,No,Salaried,7004.0,1815.0,177.0,120.0,704.0,1.0,1,2.3,0.143,Urban,N
APP100305,Male,Yes,1,Graduate,No,Self-Employed,5859.0,2266.0,121.0,84.0,562.0,1.0,0,6.1,0.155,Urban,N
APP100306,Male,No,0,Graduate,No,Business Owner,6970.0,0.0,130.0,60.0,600.0,1.0,2,0.1,0.363,Rural,Y
APP100307,Female,Yes,0,Not Graduate,No,Self-Employed,9147.0,1020.0,84.0,180.0,623.0,1.0,0,5.5,0.046,Rural,Y
APP100308,Male,Yes,1,Graduate,No,Self-Employed,4028.0,1948.0,63.0,360.0,571.0,1.0,1,1.5,0.033,Urban,N
APP100309,male,Yes,0,Graduate,No,Unemployed,7701.0,897.0,192.0,120.0,749.0,1.0,2,5.3,0.19,Urban,Y
APP100310,Male,Yes,0,Graduate,Yes,Unemployed,13805.0,2971.0,75.0,180.0,586.0,1.0,2,10.0,0.021,Urban,Y
APP100311,male,Yes,0,Not Graduate,No,Self-Employed,6158.0,3716.0,163.0,36.0,640.0,1.0,0,2.8,0.483,Semiurban,Y
APP100312,Male,Yes,,Graduate,No,Salaried,8636.0,1476.0,213.0,240.0,661.0,1.0,1,0.4,0.096,Semiurban,Y
APP100313,Male,Yes,3+,Graduate,No,Salaried,3431.0,2141.0,178.0,300.0,793.0,1.0,1,3.1,0.079,Semiurban,Y
APP100314,Male,Yes,1,Graduate,No,Self-Employed,4019.0,4322.0,198.0,120.0,642.0,1.0,0,1.0,0.18,Urban,Y
APP100315,Male,Yes,2,Graduate,No,Salaried,5587.0,2486.0,245.0,120.0,842.0,1.0,2,3.2,0.222,Rural,N
APP100316,Male,Yes,0,Graduate,No,Salaried,11812.0,901.0,54.0,36.0,617.0,1.0,0,0.5,0.096,Urban,Y
APP100317,Female,No,0,Graduate,No,Salaried,5925.0,0.0,178.0,360.0,630.0,1.0,0,0.8,0.085,Urban,Y
APP100318,Male,Yes,3+,Graduate,No,Unemployed,8744.0,1138.0,149.0,180.0,734.0,1.0,0,3.1,0.087,Rural,N
APP100319,female,Yes,0,Graduate,No,Salaried,5899.0,1677.0,,60.0,823.0,,1,0.7,0.39, Semiurban ,N
APP100320,Female,,2,Graduate,No,Business Owner,4549.0,3191.0,178.0,,626.0,0.0,1,3.7,0.107,Semiurban,Y
APP100321,Male,Yes,0,Graduate,No,Business Owner,6661.0,1577.0,67.0,300.0,761.0,1.0,0,16.8,0.026,Rural,Y
APP100322,Male,No,0,Graduate,No,Self-Employed,9053.0,0.0,265.0,84.0,,1.0,0,2.0,0.333,Urban,N
APP100323,male,Yes,1,Graduate,No,Salaried,10882.0,1637.0,169.0,180.0,582.0,1.0,0,5.8,0.095,Urban,Y
APP100324,female,Yes,0,Not Graduate,No,Business Owner,7010.0,1702.0,51.0,120.0,648.0,1.0,1,1.2,0.052,Urban,Y
APP100325,female,Yes,0,Graduate,,Self-Employed,8734.0,1174.0,185.0,120.0,646.0,0.0,1,5.5,0.182,Urban,N
APP100326,Female,Yes,0,Graduate,Yes,Salaried,7469.0,1585.0,53.0,360.0,557.0,0.0,0,5.7,0.02,Semiurban,N
APP100327,Male,No,0,Graduate,No,Self-Employed,7738.0,0.0,213.0,240.0,665.0,1.0,1,12.5,0.087,Semiurban,Y
APP100328,Female,Yes,0,Graduate,No,Salaried,5158.0,514.0,211.0,360.0,657.0,1.0,0,6.8,0.097,Semiurban,Y
APP100329,male,Yes,2,Graduate,No,Self-Employed,5352.0,1704.0,75.0,180.0,684.0,1.0,0,5.5,0.068,Rural,Y
APP100330,,No,0,Not Graduate,Yes,Business Owner,4708.0,0.0,57.0,300.0,,1.0,0,2.5,0.05,Urban,Y
APP100331,Male,No,2,Graduate,No,Salaried,6052.0,0.0,174.0,84.0,590.0,1.0,0,0.6,0.303,Urban,Y
APP100332,Female,Yes,,Graduate,No,Unemployed,10241.0,3221.0,54.0,84.0,850.0,1.0,0,7.0,0.052, Urban ,Y
APP100333,Female,Yes,0,Graduate,No,Salaried,13000.0,4302.0,121.0,180.0,670.0,1.0,0,9.9,0.041,Semiurban,Y
APP100334,male,Yes,0,Graduate,Yes,Business Owner,10233.0,4788.0,284.0,180.0,767.0,1.0,0,1.5,0.087,Semiurban,N
APP100335,Female,No,,Graduate,No,Self-Employed,8569.0,0.0,,36.0,689.0,1.0,0,0.3,0.356,Rural,Y
APP100336,Male,No,1,Graduate,No,Salaried,7389.0,0.0,209.0,180.0,786.0,1.0,2,2.1,0.155,Rural,Y
APP100337,Female,No,3+,Graduate,No,Business Owner,10221.0,0.0,251.0,12.0,580.0,0.0,1,14.6,1.5,Rural,N
APP100338,Male,No,0,Not Graduate,No,Business Owner,21261.0,0.0,234.0,,642.0,1.0,0,6.3,0.253,Semiurban,Y
APP100339,Female,Yes,1,Graduate,,Salaried,8025.0,1751.0,151.0,120.0,610.0,0.0,0,4.6,0.108,Semiurban,N
APP100340,Male,Yes,2,Graduate,No,Business Owner,9010.0,2719.0,90.0,300.0,599.0,,0,0.5,0.024,Rural,N
APP100341,Female,Yes,3+,Not Graduate,No,Salaried,8052.0,1970.0,,60.0,674.0,1.0,1,6.5,0.442,Semiurban,Y
APP100342,Female,No,0,Graduate,No,Salaried,14491.0,0.0,23.0,120.0,628.0,1.0,0,5.6,0.02,Urban,Y
APP100343,Female,Yes,3+,Graduate,No,Salaried,6920.0,2408.0,37.0,240.0,522.0,0.0,2,,0.02,Urban,Y
APP100344,Female,Yes,0,Graduate,No,Salaried,5332.0,3580.0,64.0,60.0,623.0,1.0,0,5.6,0.102,Rural,Y
APP100345,Female,Yes,2,Not Graduate,No,Salaried,9472.0,2565.0,148.0,36.0,615.0,1.0,0,4.5,0.272,Urban,Y
APP100346,Female,No,0,Graduate,No,Salaried,5339.0,0.0,279.0,12.0,729.0,,1,2.5,1.5,Rural,N
APP100347,Male,No,1,Graduate,No,Unemployed,8247.0,0.0,247.0,360.0,520.0,0.0,0,2.9,0.072,Rural,N
APP100348,Female,No,0,Graduate,No,Salaried,7409.0,0.0,122.0,36.0,604.0,,2,0.0,0.407,Urban,N
APP100349,Male,Yes,2,Graduate,Yes,Business Owner,8668.0,2477.0,213.0,240.0,582.0,1.0,1,1.4,0.07,Urban,Y
APP100350,Female,No,0,Graduate,No,Salaried,7536.0,0.0,,12.0,717.0,1.0,0,4.0,1.303,Urban,N
APP100351,Male,No,0,Graduate,No,Salaried,3716.0,0.0,111.0,300.0,601.0,1.0,0,0.0,0.078,Semiurban,N
APP100352,Male,No,1,Not Graduate,No,Business Owner,9135.0,0.0,177.0,240.0,,1.0,0,10.3,0.068,Semiurban,N
APP100353,Male,No,1,Graduate,Yes,Salaried,8354.0,0.0,124.0,360.0,646.0,1.0,1,6.0,0.039,Urban,Y
APP100354,Male,No,0,Graduate,Yes,Salaried,11223.0,0.0,171.0,360.0,694.0,1.0,1,0.7,0.05,Semiurban,Y
APP100355,Male,No,1,Graduate,Yes,Unemployed,5534.0,0.0,223.0,360.0,750.0,1.0,0,2.5,0.146,Semiurban,N
APP100356,Female,Yes,0,Graduate,No,Salaried,3549.0,3032.0,190.0,36.0,542.0,,2,2.6,0.913,Urban,N
APP100357,Female,Yes,1,Graduate,No,Salaried,9436.0,1786.0,74.0,180.0,628.0,1.0,1,,0.038,Urban,N
APP100358,Male,Yes,1,Graduate,No,Self-Employed,9277.0,801.0,97.0,240.0,688.0,1.0,1,0.7,0.046,Urban,N
APP100359,female,No,1,Graduate,No,Salaried,9054.0,0.0,281.0,60.0,668.0,1.0,0,2.1,0.505,Rural,Y
APP100360,Female,Yes,2,Not Graduate,Yes,Self-Employed,3003.0,1869.0,214.0,84.0,533.0,1.0,1,1.4,0.543,Urban,N
APP100361,male,Yes,0,Graduate,No,Salaried,15530.0,1362.0,151.0,120.0,713.0,1.0,1,3.0,0.083,Urban,Y
APP100362,Male,Yes,0,Graduate,No,Salaried,2687.0,4260.0,114.0,300.0,654.0,1.0,2,5.8,0.059,Semiurban,Y
APP100363,Male,No,1,Not Graduate,No,Salaried,3533.0,0.0,210.0,300.0,662.0,0.0,0,11.5,0.227,Semiurban,Y
APP100364,Female,No,0,Graduate,No,Salaried,4488.0,0.0,105.0,300.0,630.0,1.0,0,0.1,0.086,Semiurban,N
APP100365,Male,No,0,Not Graduate,No,Self-Employed,9853.0,0.0,173.0,84.0,364.0,1.0,0,2.3,0.186,Semiurban,N
APP100366,Female,Yes,2,Not Graduate,Yes,Unemployed,11586.0,5399.0,131.0,300.0,699.0,1.0,0,1.2,0.028,Semiurban,Y
APP100367,Female,No,0,Graduate,Yes,Self-Employed,7546.0,0.0,153.0,36.0,703.0,1.0,0,11.5,0.5,Semiurban,Y
APP100368,Male,No,0,Graduate,No,Salaried,9171.0,0.0,120.0,360.0,612.0,1.0,0,1.5,0.04,Rural,Y
APP100369,Female,Yes,3+,Graduate,No,Unemployed,5403.0,3283.0,197.0,180.0,516.0,1.0,1,18.6,0.118,Semiurban,Y
APP100370,Female,Yes,0,Not Graduate,No,Business Owner,4911.0,3829.0,45.0,240.0,602.0,1.0,1,3.3,0.02,Semiurban,N
APP100371,Male,No,0,Graduate,,Salaried,3917.0,0.0,71.0,360.0,740.0,,2,5.8,0.04,Urban,N
APP100372,Male,Yes,0,Not Graduate,No,Salaried,9157.0,2772.0,122.0,120.0,613.0,1.0,0,7.6,0.113,Semiurban,Y
APP100373,Male,Yes,0,Graduate,No,Salaried,11245.0,2239.0,145.0,120.0,652.0,0.0,0,4.2,0.075,Rural,Y
APP100374,male,No,1,Graduate,No,Salaried,4314.0,0.0,260.0,120.0,620.0,1.0,0,6.0,0.574,Urban,N
APP100375,Male,No,2,Graduate,No,Salaried,5284.0,0.0,220.0,36.0,678.0,1.0,0,3.3,1.274,Urban,N
APP100376,Female,Yes,1,Not Graduate,No,Salaried,6004.0,4806.0,61.0,240.0,531.0,1.0,0,1.5,0.027,Semiurban,N
APP100377,Male,No,0,Graduate,No,Unemployed,4554.0,0.0,154.0,360.0,632.0,1.0,0,4.7,0.08,Rural,N
APP100378,Male,Yes,0,Graduate,No,Salaried,8312.0,4045.0,143.0,360.0,749.0,0.0,0,9.9,0.03,Urban,N
APP100379,Female,No,0,Not Graduate,No,Salaried,6353.0,0.0,54.0,360.0,567.0,,1,5.9,0.02, Rural ,Y
APP100380,Male,Yes,1,Graduate,No,Unemployed,12038.0,3497.0,173.0,84.0,625.0,1.0,1,1.0,0.152,Urban,N
APP100381,Female,No,1,Graduate,No,Salaried,5435.0,0.0,156.0,36.0,745.0,,1,7.4,0.974,Rural,Y
APP100382,Female,,0,Not Graduate,Yes,Salaried,10244.0,0.0,222.0,84.0,717.0,1.0,1,1.0,0.256,Rural,N
APP100383,Male,Yes,2,Not Graduate,No,Salaried,4017.0,2230.0,147.0,240.0,691.0,1.0,0,1.9,0.13,Semiurban,N
APP100384,Male,Yes,2,Graduate,No,Self-Employed,5702.0,2991.0,91.0,240.0,685.0,1.0,0,0.3,0.045,Rural,Y
APP100385,Female,No,0,Graduate,No,Salaried,7678.0,0.0,146.0,300.0,684.0,1.0,2,3.9,0.061,Rural,N
APP100386,Female,Yes,1,Graduate,No,Self-Employed,8342.0,2034.0,73.0,36.0,629.0,,0,3.0,0.198,Rural,Y
APP100387,Female,Yes,1,Graduate,Yes,Business Owner,12790.0,2742.0,123.0,240.0,749.0,1.0,2,10.1,0.035,Semiurban,Y
APP100388,Male,Yes,0,Graduate,No,Self-Employed,8217.0,3178.0,85.0,84.0,608.0,1.0,0,3.4,0.069,Semiurban,N
APP100389,Female,No,0,Graduate,No,Business Owner,8270.0,0.0,255.0,84.0,561.0,,1,1.8,0.381,Urban,Y
APP100390,Female,Yes,1,Graduate,No,Self-Employed,4938.0,1667.0,132.0,300.0,525.0,1.0,0,0.8,0.065,Urban,Y
APP100391,Male,Yes,3+,Graduate,No,Self-Employed,5195.0,2132.0,85.0,360.0,595.0,1.0,2,2.2,0.031,Semiurban,Y
APP100392,Female,No,1,Not Graduate,No,Salaried,5967.0,0.0,291.0,180.0,593.0,1.0,0,0.5,0.265,Urban,N
APP100393,Female,Yes,1,Graduate,,Salaried,7193.0,3919.0,138.0,12.0,586.0,1.0,0,2.4,1.186,Rural,N
APP100394,Male,Yes,1,Graduate,No,Salaried,6916.0,2398.0,94.0,120.0,544.0,1.0,0,1.0,0.084,Urban,Y
APP100395,Male,Yes,0,Not Graduate,No,Salaried,8369.0,2126.0,115.0,360.0,684.0,1.0,1,0.1,0.025,Urban,Y
APP100396,Female,Yes,0,Not Graduate,,Salaried,12203.0,2119.0,201.0,240.0,565.0,1.0,0,,0.059,Urban,Y
APP100397,male,Yes,0,Graduate,No,Self-Employed,7326.0,1810.0,175.0,300.0,699.0,,0,2.7,0.061,Urban,Y
